Arrondissement,Commerces,Culture,Enseignement,Environnement,Qualité de vie,Santé,Sports et loisirs,Sécurité,Transports,Etiquette_GES,Etiquette_DPE,nombre_de_bars,nombre_de_club,Valeur fonciere,Surface reelle bati,Nombre pieces principales,Adresse,prix_m2,Appartement,Maison,lat,long
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,604200.0,49.0,2.0,54 RUE DE DUNKERQUE 75009,12330.61,1,0,48.881697,2.347918
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,431450.0,35.0,2.0,48 RUE DE ROCHECHOUART 75009,12327.14,1,0,48.879899,2.346229
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1010000.0,82.0,3.0,42 RUE LA BRUYERE 75009,12317.07,1,0,48.879755,2.333007
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,985000.0,80.0,3.0,25 RUE BERGERE 75009,12312.5,1,0,48.872419,2.34462
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,985000.0,80.0,4.0,36 RUE DE TREVISE 75009,12312.5,1,0,48.875254,2.345556
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,640000.0,52.0,3.0,8 RUE GODOT DE MAUROY 75009,12307.69,1,0,48.870583,2.32687
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1120000.0,91.0,3.0,19 RUE C DE LA ROCHEFOUCAULD 75009,12307.69,1,0,48.878478,2.334387
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1723000.0,140.0,5.0,25 RUE DE TREVISE 75009,12307.14,1,0,48.874229,2.34526
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,775257.0,63.0,3.0,74 RUE DE MAUBEUGE 75009,12305.67,1,0,48.87906,2.34772
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1070000.0,87.0,3.0,34 RUE PETRELLE 75009,12298.85,1,0,48.880906,2.346682
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1020000.0,83.0,3.0,21 RUE CHAPTAL 75009,12289.16,1,0,48.880911,2.332624
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,430000.0,35.0,2.0,55 RUE DE PROVENCE 75009,12285.71,1,0,48.874204,2.334622
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,2150000.0,175.0,5.0,17 RUE LA FAYETTE 75009,12285.71,1,0,48.874027,2.336455
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,380000.0,31.0,1.0,63 BD DE ROCHECHOUART 75009,12258.06,1,0,48.880475,2.346275
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,380000.0,31.0,1.0,35 RUE DE ROCHECHOUART 75009,12258.06,1,0,48.878456,2.344981
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,490000.0,40.0,3.0,9 RUE DE VINTIMILLE 75009,12250.0,1,0,48.882438,2.329094
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1273500.0,104.0,4.0,67 RUE SAINT-LAZARE 75009,12245.19,1,0,48.876797,2.333269
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,355000.0,29.0,2.0,20 RUE RICHER 75009,12241.38,1,0,48.874086,2.346247
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,318000.0,26.0,2.0,13 RUE GERANDO 75009,12230.77,1,0,48.882664,2.345983
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,782500.0,64.0,3.0,57 RUE DU FBOURG MONTMARTRE 75009,12226.56,1,0,48.87558,2.34048
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,550000.0,45.0,2.0,41 RUE DE ROCHECHOUART 75009,12222.22,1,0,48.878689,2.34515
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,550000.0,45.0,1.0,34 RUE DE CLICHY 75009,12222.22,1,0,48.879198,2.329568
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1600000.0,131.0,5.0,62 RUE CONDORCET 75009,12213.74,1,0,48.88037,2.341883
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,635000.0,52.0,3.0,37 RUE RODIER 75009,12211.54,1,0,48.879613,2.343352
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,317500.0,26.0,2.0,37 RUE RODIER 75009,12211.54,1,0,48.879613,2.343352
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,317500.0,26.0,1.0,71 RUE DE DUNKERQUE 75009,12211.54,1,0,48.88166,2.347579
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,354000.0,29.0,3.0,60 RUE DE DUNKERQUE 75009,12206.9,1,0,48.881875,2.347285
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1550000.0,127.0,5.0,32 RUE C DE LA ROCHEFOUCAULD 75009,12204.72,1,0,48.879168,2.334837
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1525000.0,125.0,5.0,48 RUE LAFFITTE 75009,12200.0,1,0,48.87496,2.338464
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,584980.0,48.0,3.0,34 RUE DE MONTHOLON 75009,12187.08,1,0,48.876614,2.344859
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,694070.0,57.0,3.0,24 RUE TURGOT 75009,12176.67,1,0,48.881299,2.344998
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1290450.0,106.0,5.0,18 RUE LA BRUYERE 75009,12174.06,1,0,48.879229,2.335408
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,560000.0,46.0,1.0,3 RUE PAUL ESCUDIER 75009,12173.91,1,0,48.880604,2.332124
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,365000.0,30.0,2.0,24 RUE JEAN-BAPTISTE PIGALLE 75009,12166.67,1,0,48.879213,2.333526
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,815100.0,67.0,4.0,14 RUE PIERRE FONTAINE 75009,12165.67,1,0,48.881217,2.334573
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,364850.0,30.0,2.0,11 RUE RODIER 75009,12161.67,1,0,48.878106,2.342538
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,364750.0,30.0,2.0,27 RUE TURGOT 75009,12158.33,1,0,48.881192,2.344833
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,899700.0,74.0,4.0,35 RUE NOTRE-DAME DE LORETTE 75009,12158.11,1,0,48.879143,2.336529
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1372700.0,113.0,5.0,33 RUE M. ELEONORE DE BELLEFOND 75009,12147.79,1,0,48.877987,2.346184
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,728750.0,60.0,3.0,43 RUE DE CLICHY 75009,12145.83,1,0,48.880084,2.328928
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,170000.0,14.0,1.0,15 RUE M. ELEONORE DE BELLEFOND 75009,12142.86,1,0,48.877659,2.347571
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,170000.0,14.0,1.0,11 RUE JOUBERT 75009,12142.86,1,0,48.874569,2.331593
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,850000.0,70.0,2.0,73 RUE JEAN-BAPTISTE PIGALLE 75009,12142.86,1,0,48.881743,2.336774
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,267000.0,22.0,1.0,60 RUE DE ROCHECHOUART 75009,12136.36,1,0,48.880692,2.346497
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1092000.0,90.0,5.0,6 RUE DU CARDINAL MERCIER 75009,12133.33,1,0,48.881025,2.329419
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,825000.0,68.0,3.0,37 RUE DE MONTHOLON 75009,12132.35,1,0,48.876506,2.344687
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,242500.0,20.0,1.0,8 BD DE LA MADELEINE 75009,12125.0,1,0,48.869961,2.326825
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,303000.0,25.0,2.0,100 RUE SAINT-LAZARE 75009,12120.0,1,0,48.875761,2.327496
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,727000.0,60.0,3.0,14 RUE SAINT-LAZARE 75009,12116.67,1,0,48.876896,2.337965
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1175000.0,97.0,4.0,64 RUE C DE LA ROCHEFOUCAULD 75009,12113.4,1,0,48.880745,2.335723
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,314800.0,26.0,2.0,9 RUE DE ROCHECHOUART 75009,12107.69,1,0,48.877088,2.344464
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,230000.0,19.0,2.0,27 RUE TURGOT 75009,12105.26,1,0,48.881192,2.344833
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,121000.0,10.0,1.0,10 RUE RICHER 75009,12100.0,1,0,48.874083,2.347004
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,822464.0,68.0,4.0,31 RUE SAINT-GEORGES 75009,12095.06,1,0,48.876584,2.337017
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,2165000.0,179.0,5.0,20 RUE RICHER 75009,12094.97,1,0,48.874086,2.346247
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,665000.0,55.0,2.0,3 RUE CADET 75009,12090.91,1,0,48.874393,2.342475
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,423050.0,35.0,1.0,7 RUE JOUBERT 75009,12087.14,1,0,48.874561,2.331897
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,145000.0,12.0,1.0,12 RUE FROCHOT 75009,12083.33,1,0,48.881641,2.337454
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,435000.0,36.0,2.0,25 RUE DE LA TOUR D AUVERGNE 75009,12083.33,1,0,48.879153,2.343344
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,749000.0,62.0,3.0,6 RUE BALLU 75009,12080.65,1,0,48.881679,2.331208
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1510000.0,125.0,4.0,50 RUE SAINT-LAZARE 75009,12080.0,1,0,48.876969,2.334415
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,362370.0,30.0,2.0,73 RUE DE CLICHY 75009,12079.0,1,0,48.882103,2.327993
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1377000.0,114.0,4.0,6 RUE LALLIER 75009,12078.95,1,0,48.881578,2.341205
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,664000.0,55.0,3.0,57 RUE DES MARTYRS 75009,12072.73,1,0,48.880591,2.340207
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,615310.0,51.0,2.0,20 RUE JEAN-BAPTISTE PIGALLE 75009,12064.9,1,0,48.879024,2.333291
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,760000.0,63.0,3.0,13 RUE CONDORCET 75009,12063.49,1,0,48.879541,2.346883
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,615000.0,51.0,1.0,7 AV TRUDAINE 75009,12058.82,1,0,48.881651,2.345802
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,180880.0,15.0,1.0,15 RUE M. ELEONORE DE BELLEFOND 75009,12058.67,1,0,48.877659,2.347571
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1748500.0,145.0,5.0,24 RUE PIERRE SEMARD 75009,12058.62,1,0,48.878486,2.347955
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,2362400.0,196.0,6.0,8 RUE DE DOUAI 75009,12053.06,1,0,48.881494,2.335576
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,470000.0,39.0,2.0,36 RUE DE ROCHECHOUART 75009,12051.28,1,0,48.878921,2.345539
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1783450.0,148.0,5.0,42 RUE BLANCHE 75009,12050.34,1,0,48.879558,2.331498
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,265000.0,22.0,1.0,51 RUE DE DOUAI 75009,12045.45,1,0,48.883151,2.330696
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,397100.0,33.0,2.0,55 RUE RODIER 75009,12033.33,1,0,48.880901,2.344049
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,890000.0,74.0,3.0,27 RUE CHAPTAL 75009,12027.03,1,0,48.881004,2.332208
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1094400.0,91.0,5.0,4 SQ PETRELLE 75009,12026.37,1,0,48.88082,2.349158
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,565000.0,47.0,2.0,17 RUE DU FBOURG MONTMARTRE 75009,12021.28,1,0,48.872672,2.343028
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,601000.0,50.0,3.0,16 RUE DE BRUXELLES 75009,12020.0,1,0,48.883503,2.331079
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,733000.0,61.0,3.0,17 RUE DE PROVENCE 75009,12016.39,1,0,48.874038,2.340373
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1321200.0,110.0,4.0,26 RUE JEAN-BAPTISTE PIGALLE 75009,12010.91,1,0,48.879301,2.333636
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,180000.0,15.0,1.0,38 RUE PIERRE FONTAINE 75009,12000.0,1,0,48.882725,2.333376
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1200000.0,100.0,4.0,12 RUE DU DELTA 75009,12000.0,1,0,48.882486,2.348256
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,504000.0,42.0,2.0,20 RUE LA BRUYERE 75009,12000.0,1,0,48.87926,2.335261
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,504000.0,42.0,2.0,17 RUE DU FBOURG MONTMARTRE 75009,12000.0,1,0,48.872672,2.343028
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,624000.0,52.0,3.0,8 RUE PAUL ESCUDIER 75009,12000.0,1,0,48.8804,2.332589
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,624000.0,52.0,3.0,39 RUE DE DOUAI 75009,12000.0,1,0,48.882854,2.331681
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,120000.0,10.0,1.0,49 AV TRUDAINE 75009,12000.0,1,0,48.880735,2.341121
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,780000.0,65.0,4.0,23 RUE PIERRE FONTAINE 75009,12000.0,1,0,48.88188,2.333832
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,816000.0,68.0,4.0,10 RUE FROMENTIN 75009,12000.0,1,0,48.882596,2.334763
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1080000.0,90.0,3.0,33 RUE DE DOUAI 75009,12000.0,1,0,48.882586,2.332426
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,120000.0,10.0,1.0,63 RUE DU FG POISSONNIERE 75009,12000.0,1,0,48.875351,2.348058
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,780000.0,65.0,4.0,8 RUE CLAUZEL 75009,12000.0,1,0,48.879096,2.339058
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,960000.0,80.0,4.0,3 RUE PAUL ESCUDIER 75009,12000.0,1,0,48.880604,2.332124
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,239940.0,20.0,1.0,10 RUE DE MAUBEUGE 75009,11997.0,1,0,48.876483,2.34138
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1415000.0,118.0,3.0,4 RUE DU CARDINAL MERCIER 75009,11991.53,1,0,48.880989,2.329237
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,2276550.0,190.0,7.0,175 RUE DU FG POISSONNIERE 75009,11981.84,1,0,48.881892,2.34965
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,814200.0,68.0,2.0,7 CITE CHARLES GODON 75009,11973.53,1,0,48.879313,2.34096
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,395000.0,33.0,1.0,14 RUE BOCHART DE SARON 75009,11969.7,1,0,48.880972,2.342701
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,550500.0,46.0,3.0,20 RUE RICHER 75009,11967.39,1,0,48.874086,2.346247
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,657500.0,55.0,3.0,4 RUE HENRY MONNIER 75009,11954.55,1,0,48.879193,2.337037
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1146650.0,96.0,4.0,9 RUE NOTRE-DAME DE LORETTE 75009,11944.27,1,0,48.877359,2.338465
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,740000.0,62.0,3.0,4 RUE PAUL ESCUDIER 75009,11935.48,1,0,48.88049,2.332027
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,954600.0,80.0,4.0,5 RUE DUPERRE 75009,11932.5,1,0,48.882024,2.336507
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,477150.0,40.0,1.0,40 RUE DES MARTYRS 75009,11928.75,1,0,48.879106,2.339979
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,930000.0,78.0,4.0,79 RUE LA FAYETTE 75009,11923.08,1,0,48.87646,2.345749
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,715000.0,60.0,3.0,5 CITE CONDORCET 75009,11916.67,1,0,48.879624,2.344646
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,715000.0,60.0,3.0,66 RUE CONDORCET 75009,11916.67,1,0,48.880393,2.341532
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,715000.0,60.0,3.0,20 CITE DE TREVISE 75009,11916.67,1,0,48.87526,2.347115
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,929350.0,78.0,3.0,35 RUE DE ROCHECHOUART 75009,11914.74,1,0,48.878456,2.344981
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,666666.7,56.0,3.0,44 RUE JEAN-BAPTISTE PIGALLE 75009,11904.76,1,0,48.880132,2.33473
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,250000.0,21.0,1.0,9 RUE JOUBERT 75009,11904.76,1,0,48.874566,2.331737
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,845100.0,71.0,3.0,37 RUE GODOT DE MAUROY 75009,11902.82,1,0,48.87238,2.327372
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,940000.0,79.0,4.0,31 RUE DE MAUBEUGE 75009,11898.73,1,0,48.878267,2.34464
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,440000.0,37.0,2.0,28 RUE DE TREVISE 75009,11891.89,1,0,48.87467,2.345487
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,547000.0,46.0,2.0,36 RUE DE ROCHECHOUART 75009,11891.3,1,0,48.878921,2.345539
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,1070000.0,90.0,3.0,8 RUE PIERRE SEMARD 75009,11888.89,1,0,48.877356,2.347007
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,297000.0,25.0,1.0,20 RUE JEAN-BAPTISTE PIGALLE 75009,11880.0,1,0,48.879024,2.333291
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,534600.0,45.0,2.0,7 RUE LA BRUYERE 75009,11880.0,1,0,48.878953,2.336208
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,641500.0,54.0,4.0,27 RUE PIERRE FONTAINE 75009,11879.63,1,0,48.88244,2.333387
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,332500.0,28.0,2.0,45 RUE NOTRE-DAME DE LORETTE 75009,11875.0,1,0,48.879593,2.335985
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,285000.0,24.0,1.0,48 RUE CONDORCET 75009,11875.0,1,0,48.880268,2.343401
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,95000.0,8.0,1.0,35 RUE BERGERE 75009,11875.0,1,0,48.872567,2.343612
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,665000.0,56.0,3.0,18 RUE VIGNON 75009,11875.0,1,0,48.871152,2.326338
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,557900.0,47.0,3.0,29 BD DE ROCHECHOUART 75009,11870.21,1,0,48.882968,2.345707
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,652800.0,55.0,2.0,13 RUE DE MONTHOLON 75009,11869.09,1,0,48.876555,2.347277
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,818600.0,69.0,3.0,1 RUE DE CHANTILLY 75009,11863.77,1,0,48.87806,2.346827
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,510000.0,43.0,3.0,34 RUE BALLU 75009,11860.47,1,0,48.882182,2.329133
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,830000.0,70.0,4.0,10 RUE LAFERRIERE 75009,11857.14,1,0,48.878669,2.33844
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,995945.0,84.0,4.0,50 RUE DE LA CHAUSS. D ANTIN 75009,11856.49,1,0,48.873945,2.332977
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,450163.0,38.0,3.0,16 RUE DU DELTA 75009,11846.39,1,0,48.882492,2.347944
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,675000.0,57.0,3.0,60 RUE CONDORCET 75009,11842.11,1,0,48.880356,2.34208
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,675000.0,57.0,3.0,6 RUE HIPPOLYTE LEBAS 75009,11842.11,1,0,48.877087,2.341055
75009,8.55,8.5,7.24,5.14,7.26,7.62,6.17,6.24,8.5,3.422,5.281,14,4.0,734146.0,62.0,3.0,2 RUE DE CHATEAUDUN 75009,11841.06,1,0,48.875802,2.342909
